rating,date,bank,cleaned_text,sentiment_score,sentiment_label,bank_id
3,2025-01-07,Bank of Abyssinia,use app long time amazing user friendly ui can not find get pin button app,0.978122353553772,positive,2
5,2025-01-05,Bank of Abyssinia,boa,0.74105304479599,negative,2
5,2025-01-04,Bank of Abyssinia,great,0.9998630285263062,positive,2
5,2025-01-03,Bank of Abyssinia,fast suitable customer,0.9997313618659972,positive,2
5,2025-01-03,Bank of Abyssinia,good,0.999816119670868,positive,2
5,2025-01-03,Bank of Abyssinia,good app helpful,0.9997825026512146,positive,2
1,2025-01-02,Bank of Abyssinia,give one star face multiple problem 1 app fast bank app eg like cbe 2 app ask repeatedly switch developer option even switch 3 bank abyssinias service interesting ignore issue app service 4 customer give complain app one accept complain fix issue 5 lastly recommend app unless issue solve asap,0.9945147037506104,negative,2
1,2025-01-02,Bank of Abyssinia,assess tell abyssinia bank idea mobile banking,0.9676716327667236,negative,2
2,2025-01-02,Bank of Abyssinia,not work,0.9997414946556092,negative,2
1,2025-01-01,Bank of Abyssinia,app available,0.9953263998031616,positive,2
5,2025-01-01,Bank of Abyssinia,well,0.9995703101158142,positive,2
5,2024-12-30,Bank of Abyssinia,wow amazing,0.9998724460601808,positive,2
5,2024-12-30,Bank of Abyssinia,love,0.9998735189437866,positive,2
2,2024-12-30,Bank of Abyssinia,,0.7481208443641663,positive,2
5,2024-12-30,Bank of Abyssinia,lemn embi yilal,0.8609250783920288,negative,2
5,2024-12-30,Bank of Abyssinia,good,0.999816119670868,positive,2
1,2024-12-29,Bank of Abyssinia,useless app downgrade,0.9997854828834534,negative,2
1,2024-12-27,Bank of Abyssinia,let access account whole point app gey access account without physically bank would give zero one suffice get point accross,0.9929018616676332,negative,2
5,2024-12-26,Bank of Abyssinia,nice,0.9998552799224854,positive,2
1,2024-12-23,Bank of Abyssinia,go get rid real app work far bad mobile banking app,0.9997615218162536,negative,2
1,2024-12-23,Bank of Abyssinia,,0.7481208443641663,positive,2
3,2024-12-22,Bank of Abyssinia,much bad,0.9998047947883606,negative,2
5,2024-12-20,Bank of Abyssinia,fine,0.9998335838317872,positive,2
1,2024-12-20,Bank of Abyssinia,dirty application ever see,0.9984246492385864,negative,2
5,2024-12-19,Bank of Abyssinia,nic ap,0.9873360991477966,positive,2
1,2024-12-19,Bank of Abyssinia,forest app ever,0.973909318447113,positive,2
1,2024-12-18,Bank of Abyssinia,love boa anyone curse come mobile banking even though ine hetter still sck ask turn developer option wise will not work use cbe awash birr tekebirr dashen bank other non ask boa please improve mobile banking competitive,0.9060453176498412,negative,2
1,2024-12-17,Bank of Abyssinia,bank abissena,0.8258541226387024,positive,2
3,2024-12-16,Bank of Abyssinia,good,0.999816119670868,positive,2
3,2024-12-16,Bank of Abyssinia,easy sooo simple use also easy stole someone money use app,0.9970692992210388,negative,2
5,2024-12-14,Bank of Abyssinia,good,0.999816119670868,positive,2
1,2024-12-13,Bank of Abyssinia,bad banking app ever never work,0.9993496537208556,negative,2
3,2024-12-13,Bank of Abyssinia,poorly function app,0.9997844099998474,negative,2
5,2024-12-12,Bank of Abyssinia,nice,0.9998552799224854,positive,2
2,2024-12-10,Bank of Abyssinia,system bad well,0.9981085062026978,negative,2
1,2024-12-09,Bank of Abyssinia,since guy start give mobile app service still could not get work sure know not work already sure lazy incompetent fix lose business complacency consequence,0.9981690645217896,negative,2
4,2024-12-08,Bank of Abyssinia,good app many feature awesome work without need turn developer option tired constantly switch developer option express struggle precious setting enable developer option open app boa app turn please help we abyssinia bank hope provide update soon,0.999077558517456,positive,2
1,2024-12-07,Bank of Abyssinia,give app one star option experience incredibly frustrating due extremely long loading time app even close automatically time people choose mobile banking convenience app far timeconsuming make bad use hope improvement make enhance user experience,0.9967032074928284,negative,2
5,2024-12-07,Bank of Abyssinia,nice,0.9998552799224854,positive,2
1,2024-12-06,Bank of Abyssinia,unprofessional mischievous bank opinion several occasion recently use abyssinia card withdraw money deduct account despite report several time say process learn yesterday since 3 month bank decide include income absurd avoid bank,0.9811479449272156,negative,2
1,2024-12-02,Bank of Abyssinia,not work 2 device a05 a34,0.999444305896759,negative,2
1,2024-12-01,Bank of Abyssinia,well say not use boa rather pull phone open app,0.986543595790863,negative,2
5,2024-11-30,Bank of Abyssinia,attention important difficult time,0.9522916674613952,negative,2
1,2024-11-28,Bank of Abyssinia,bad experience use mobile application year time fail login automatically close app also take much loading time 5 minute try access internal service sometimes also transfer within bank also fail boa please fix app,0.9984320998191832,negative,2
1,2024-11-28,Bank of Abyssinia,not know app start great sudden not work,0.99941885471344,negative,2
1,2024-11-27,Bank of Abyssinia,application lose major faction daily basis count many time use app completely useless disappointing go use time need not see point,0.9988527297973632,negative,2
5,2024-11-26,Bank of Abyssinia,exellent digital transaction money,0.9978858828544616,negative,2
1,2024-11-26,Bank of Abyssinia,late update stop android 9 phone open app never work properly since start use,0.9996695518493652,negative,2
5,2024-11-25,Bank of Abyssinia,well,0.9995703101158142,positive,2
5,2024-11-25,Bank of Abyssinia,great,0.9998630285263062,positive,2
5,2024-11-24,Bank of Abyssinia,,0.7481208443641663,positive,2
5,2024-11-23,Bank of Abyssinia,money,0.9659326076507568,positive,2
2,2024-11-23,Bank of Abyssinia,need improvment,0.9674727320671082,negative,2
5,2024-11-21,Bank of Abyssinia,hey google,0.9950044751167296,positive,2
5,2024-11-21,Bank of Abyssinia,good app,0.9998493194580078,positive,2
3,2024-11-20,Bank of Abyssinia,ab,0.9603193998336792,positive,2
5,2024-11-20,Bank of Abyssinia,ademtahir,0.9930111765861512,positive,2
5,2024-11-20,Bank of Abyssinia,,0.7481208443641663,positive,2
3,2024-11-19,Bank of Abyssinia,please app android phone,0.9795334339141846,positive,2
5,2024-11-19,Bank of Abyssinia,goat,0.9739651679992676,negative,2
1,2024-11-19,Bank of Abyssinia,app not match bank app disaster super slow please learn something tele birr app,0.998935878276825,negative,2
5,2024-11-18,Bank of Abyssinia,fast reliable,0.9998382329940796,positive,2
1,2024-11-17,Bank of Abyssinia,bad app update ever would include developer option thing care phone money right reason switch bank either turn everyone discontinue business one one,0.99968159198761,negative,2
5,2024-11-14,Bank of Abyssinia,good,0.999816119670868,positive,2
1,2024-11-13,Bank of Abyssinia,one poor mobile banking system,0.9995442032814026,negative,2
5,2024-11-12,Bank of Abyssinia,,0.7481208443641663,positive,2
5,2024-11-12,Bank of Abyssinia,oene,0.8278858661651611,positive,2
1,2024-11-12,Bank of Abyssinia,find interesting specially reciept download,0.9957301020622252,positive,2
5,2024-11-12,Bank of Abyssinia,good,0.999816119670868,positive,2
1,2024-11-12,Bank of Abyssinia,app crash everytime please fix,0.997086226940155,negative,2
1,2024-11-12,Bank of Abyssinia,star not recomend use app also bank,0.9787008166313172,negative,2
5,2024-11-12,Bank of Abyssinia,need support app work,0.9134044647216796,negative,2
5,2024-11-12,Bank of Abyssinia,bast bank ethiopia,0.9939870834350586,positive,2
5,2024-11-12,Bank of Abyssinia,good,0.999816119670868,positive,2
1,2024-11-12,Bank of Abyssinia,slow app software app app,0.9995185136795044,negative,2
5,2024-11-12,Bank of Abyssinia,thank social service like vertual banking non touch atm cadrless withdrwal passbook,0.9902560114860536,positive,2
1,2024-11-12,Bank of Abyssinia,bad app never see like,0.9975146055221558,negative,2
4,2024-11-11,Bank of Abyssinia,wweeeer,0.8910733461380005,negative,2
5,2024-11-11,Bank of Abyssinia,infinx,0.9042560458183287,negative,2
5,2024-11-11,Bank of Abyssinia,great service,0.9998434782028198,positive,2
5,2024-11-11,Bank of Abyssinia,,0.7481208443641663,positive,2
1,2024-11-08,Bank of Abyssinia,app available android version time functional,0.5150755047798157,positive,2
4,2024-11-08,Bank of Abyssinia,senayt mesfin,0.8874823451042175,positive,2
1,2024-11-06,Bank of Abyssinia,bad app vety bad,0.9998015761375428,negative,2
5,2024-11-06,Bank of Abyssinia,nice,0.9998552799224854,positive,2
5,2024-11-05,Bank of Abyssinia,abessnya banke,0.9873653054237366,negative,2
1,2024-11-04,Bank of Abyssinia,useless app never expect irrelevant app boa big shame,0.9966918230056764,negative,2
5,2024-11-03,Bank of Abyssinia,okay,0.9997709393501282,positive,2
5,2024-11-01,Bank of Abyssinia,professional bank app,0.873164713382721,positive,2
3,2024-10-27,Bank of Abyssinia,nice interface always freeze slow load app developer please fix issue,0.941267728805542,negative,2
5,2024-10-26,Bank of Abyssinia,,0.7481208443641663,positive,2
1,2024-10-25,Bank of Abyssinia,please try another app not feet need generation,0.9538350105285645,negative,2
4,2024-10-25,Bank of Abyssinia,good,0.999816119670868,positive,2
5,2024-10-24,Bank of Abyssinia,fast transfer,0.9989985823631288,positive,2
5,2024-10-21,Bank of Abyssinia,can not log wrong,0.9974313378334044,positive,2
1,2024-10-21,Bank of Abyssinia,amrumehame,0.9685520529747008,positive,2
5,2024-10-19,Bank of Abyssinia,good,0.999816119670868,positive,2
5,2024-10-18,Bank of Abyssinia,nice meet proud bank ethiopia member bank need solve problem international receive money online digital working service world please work lot international moneybut can not get direct ethiopia not know legal way get money ethiopia please get direct deposit boa please,0.9261735081672668,negative,2
5,2024-10-18,Bank of Abyssinia,good,0.999816119670868,positive,2
5,2024-10-15,Bank of Abyssinia,,0.7481208443641663,positive,2
1,2024-10-13,Bank of Abyssinia,terrible bank experience unbelievable modern technology bank still struggle even basic transaction app constantly crash service limited every time try transfer money load telebirr huge delay wait 5 day fail transaction refund even ussd unreliable put embarrassing situation countless time customer care never fix anything switch bank,0.9978688955307008,negative,2
1,2024-10-12,Bank of Abyssinia,painfully slow banking app service please not make choice,0.9996999502182008,negative,2
4,2024-10-12,Bank of Abyssinia,good app,0.9998493194580078,positive,2
5,2024-10-11,Bank of Abyssinia,good app,0.9998493194580078,positive,2
5,2024-10-11,Bank of Abyssinia,boa,0.74105304479599,negative,2
5,2024-10-10,Bank of Abyssinia,abdulkadir,0.981449544429779,positive,2
1,2024-10-10,Bank of Abyssinia,bad,0.999782383441925,negative,2
1,2024-10-08,Bank of Abyssinia,possible would gove0 star,0.8787208795547485,negative,2
4,2024-10-05,Bank of Abyssinia,nise mobile bankig,0.9858755469322203,negative,2
4,2024-10-04,Bank of Abyssinia,overall good app performance need improvement also sometimes use instant bank transfer refuse cause repeat several time transfer,0.968645453453064,negative,2
5,2024-10-04,Bank of Abyssinia,ok,0.9997851252555848,positive,2
1,2024-10-04,Bank of Abyssinia,make work please embarrassing bank size,0.993202030658722,negative,2
5,2024-10-03,Bank of Abyssinia,update simple way require developer option,0.695608913898468,positive,2
1,2024-10-03,Bank of Abyssinia,stop tell phone boa newly update app keep ask disable developer option slow phone use god damn app,0.9990804195404052,negative,2
1,2024-10-03,Bank of Abyssinia,live country may download use mobile banking ask ethiopia phone number can not receive text confirm side country please lete know use outside country thank,0.9252062439918518,negative,2
3,2024-10-03,Bank of Abyssinia,good,0.999816119670868,positive,2
1,2024-10-03,Bank of Abyssinia,wor app,0.991751492023468,negative,2
1,2024-10-03,Bank of Abyssinia,wor app ever,0.9928217530250548,negative,2
5,2024-10-02,Bank of Abyssinia,,0.7481208443641663,positive,2
5,2024-10-02,Bank of Abyssinia,wwwerrr,0.8502517938613892,negative,2
5,2024-09-30,Bank of Abyssinia,,0.7481208443641663,positive,2
5,2024-09-29,Bank of Abyssinia,great financial company,0.99987530708313,positive,2
5,2024-09-29,Bank of Abyssinia,easy use,0.9884273409843444,positive,2
3,2024-09-27,Bank of Abyssinia,app crash always error,0.9992274045944214,negative,2
1,2024-09-26,Bank of Abyssinia,app incredibly frustrating use fill issue make difficult navigate complete task efficiently never encounter poorly design banking application need significant improvement enhance user experience deserve vey low rating,0.9741369485855104,negative,2
5,2024-09-25,Bank of Abyssinia,nice,0.9998552799224854,positive,2
5,2024-09-25,Bank of Abyssinia,great ui seamless ux love,0.9994181394577026,positive,2
3,2024-09-25,Bank of Abyssinia,good application try add alternative future possibilitys customer,0.9935353994369508,positive,2
4,2024-09-25,Bank of Abyssinia,easy use operate program secured,0.6695559024810791,positive,2
1,2024-09-21,Bank of Abyssinia,buy mobile card app not receive take money not get money back,0.9691033363342284,negative,2
5,2024-09-19,Bank of Abyssinia,amazing,0.999875545501709,positive,2
5,2024-09-18,Bank of Abyssinia,great app great service,0.999742329120636,positive,2
5,2024-09-17,Bank of Abyssinia,yes active user,0.9983929991722108,positive,2
1,2024-09-17,Bank of Abyssinia,shameful,0.998016357421875,negative,2
1,2024-09-16,Bank of Abyssinia,wor app ever make would recommende one,0.6894490718841553,negative,2
5,2024-09-16,Bank of Abyssinia,good application,0.999854564666748,positive,2
5,2024-09-16,Bank of Abyssinia,like,0.9910564422607422,positive,2
5,2024-09-16,Bank of Abyssinia,good,0.999816119670868,positive,2
1,2024-09-15,Bank of Abyssinia,many hour wait transfer money telebirr please something transfer delay issue need money ever,0.992901086807251,negative,2
1,2024-09-14,Bank of Abyssinia,boa unreasonably hold delay transaction day even transaction within bank huge gap observe boa mobile banking not experience kind challenge transaction bank mobile banking platform wait long call customer support team response give system hold transaction release working day totally fair,0.955092191696167,positive,2
5,2024-09-14,Bank of Abyssinia,,0.7481208443641663,positive,2
1,2024-09-14,Bank of Abyssinia,work need big update can not update app quickly,0.9789078831672668,negative,2
3,2024-09-13,Bank of Abyssinia,aimohon joel good well conversation time,0.9997467398643494,positive,2
1,2024-09-13,Bank of Abyssinia,well app mobile app turn developer option every time wanna use app annoying,0.98618882894516,negative,2
5,2024-09-12,Bank of Abyssinia,bes freindly app,0.9084876775741576,negative,2
1,2024-09-12,Bank of Abyssinia,not work,0.9997414946556092,negative,2
1,2024-09-11,Bank of Abyssinia,say request successful please check device connectivity try one bank manager tell phone android version 91 ridiculous disappointing,0.9996731281280518,negative,2
1,2024-09-11,Bank of Abyssinia,download screenshot payment receiptwhat kinda bad app ever,0.999772012233734,negative,2
5,2024-09-10,Bank of Abyssinia,good,0.999816119670868,positive,2
5,2024-09-09,Bank of Abyssinia,smart technology,0.9998468160629272,positive,2
1,2024-09-07,Bank of Abyssinia,yegema app tish,0.944506824016571,negative,2
5,2024-09-07,Bank of Abyssinia,ok,0.9997851252555848,positive,2
1,2024-09-07,Bank of Abyssinia,appropriate app not know boa develop app not expect much crazy un confortable app form boa soory,0.9831421375274658,negative,2
1,2024-09-06,Bank of Abyssinia,shockingly bad even decide work painfully slow frustrating shame become stain extraordinary bank,0.9997403025627136,negative,2
1,2024-09-06,Bank of Abyssinia,crash frequently launch android 81 not think actually work version less 10 not available download device begin like many finance app much well three month ago upgrade well,0.9957910776138306,negative,2
4,2024-09-05,Bank of Abyssinia,awesome application lately crash everytime open,0.8949407339096069,positive,2
1,2024-09-05,Bank of Abyssinia,app,0.9684572219848632,positive,2
5,2024-09-04,Bank of Abyssinia,good,0.999816119670868,positive,2
3,2024-09-04,Bank of Abyssinia,fast one,0.9994491934776306,positive,2
1,2024-09-03,Bank of Abyssinia,nice look app terrible user experience,0.9584583640098572,negative,2
1,2024-09-02,Bank of Abyssinia,wor mb app ever,0.993626356124878,negative,2
5,2024-09-01,Bank of Abyssinia,good,0.999816119670868,positive,2
5,2024-09-01,Bank of Abyssinia,ok,0.9997851252555848,positive,2
1,2024-08-30,Bank of Abyssinia,plz fix app screenshot lovation hide glarey share botten work,0.9987472295761108,negative,2
5,2024-08-30,Bank of Abyssinia,good,0.999816119670868,positive,2
1,2024-08-29,Bank of Abyssinia,apollo,0.9962450861930848,positive,2
1,2024-08-29,Bank of Abyssinia,bad experience ever,0.9996572732925416,negative,2
5,2024-08-29,Bank of Abyssinia,hussenaliumar,0.6654528975486755,negative,2
3,2024-08-28,Bank of Abyssinia,good,0.999816119670868,positive,2
1,2024-08-27,Bank of Abyssinia,hi problem app boa mobile not know wrong app many time download sam not work sam like app way customer know account check save book enough alone,0.9866912364959716,negative,2
5,2024-08-27,Bank of Abyssinia,work device,0.973519802093506,positive,2
1,2024-08-26,Bank of Abyssinia,sick tiere enable disable developer option everytime use app maybe know maybe not fix please anoying,0.9996421337127686,negative,2
1,2024-08-26,Bank of Abyssinia,bad app ever,0.9996838569641112,negative,2
5,2024-08-26,Bank of Abyssinia,good,0.999816119670868,positive,2
3,2024-08-23,Bank of Abyssinia,betanya gebre,0.8911885619163513,positive,2
1,2024-08-23,Bank of Abyssinia,not recommand one,0.992607593536377,negative,2
5,2024-08-21,Bank of Abyssinia,good,0.999816119670868,positive,2
5,2024-08-21,Bank of Abyssinia,excellent app,0.9998356103897096,positive,2
1,2024-08-20,Bank of Abyssinia,application use work well update able use forgot password feature block access whole,0.9922702312469482,negative,2
5,2024-08-19,Bank of Abyssinia,,0.7481208443641663,positive,2
4,2024-08-19,Bank of Abyssinia,gio,0.9969680905342102,positive,2
1,2024-08-18,Bank of Abyssinia,app not work,0.9995872378349304,negative,2
5,2024-08-18,Bank of Abyssinia,good app,0.9998493194580078,positive,2
3,2024-08-17,Bank of Abyssinia,far good always lug,0.9997459053993224,positive,2
1,2024-08-16,Bank of Abyssinia,not trust bank service,0.9876056909561156,negative,2
5,2024-08-15,Bank of Abyssinia,open use applicationplease help,0.9933786392211914,positive,2
1,2024-08-14,Bank of Abyssinia,horrible,0.9997841715812684,negative,2
1,2024-08-14,Bank of Abyssinia,mostly work,0.9267791509628296,positive,2
5,2024-08-13,Bank of Abyssinia,good,0.999816119670868,positive,2
5,2024-08-12,Bank of Abyssinia,awesome,0.9998682737350464,positive,2
3,2024-08-12,Bank of Abyssinia,despite enhance technology application not work properly ask developer option turn fix,0.9993517994880676,negative,2
3,2024-08-12,Bank of Abyssinia,thank,0.9998283386230468,positive,2
1,2024-08-11,Bank of Abyssinia,poor app bc highly slow open app,0.9997876286506652,negative,2
5,2024-08-11,Bank of Abyssinia,ok,0.9997851252555848,positive,2
1,2024-08-11,Bank of Abyssinia,well,0.9995703101158142,positive,2
5,2024-08-11,Bank of Abyssinia,good app,0.9998493194580078,positive,2
5,2024-08-11,Bank of Abyssinia,wedi tekle,0.6245827078819275,negative,2
1,2024-08-11,Bank of Abyssinia,bad app,0.9997212290763856,negative,2
5,2024-08-10,Bank of Abyssinia,dura nan fayyadaman ture amma garuu naaf hojjechaa hin jiru maaf,0.991762638092041,negative,2
5,2024-08-10,Bank of Abyssinia,nice appp,0.9997910857200624,positive,2
3,2024-08-10,Bank of Abyssinia,,0.7481208443641663,positive,2
5,2024-08-09,Bank of Abyssinia,gooood app dear,0.9270798563957214,negative,2
3,2024-08-09,Bank of Abyssinia,harun tamam galanaa,0.9410595893859864,negative,2
1,2024-08-08,Bank of Abyssinia,total disaster app always offline never work embarassing lose hope take business competitor,0.9992271661758424,negative,2
1,2024-08-08,Bank of Abyssinia,gamebela,0.8994185328483582,positive,2
1,2024-08-08,Bank of Abyssinia,poor app use can not start open app,0.9997696280479432,negative,2
1,2024-08-07,Bank of Abyssinia,app take long time open even work simply bank application app give digital invoice even able find screeshot keep transaction please developer fix,0.9881587624549866,negative,2
5,2024-08-07,Bank of Abyssinia,good job,0.999835729598999,positive,2
1,2024-08-07,Bank of Abyssinia,bad app ever user friendly even not serve basic functionality correctly take much time login navigate app expect bank,0.9997157454490662,negative,2
3,2024-08-07,Bank of Abyssinia,good,0.999816119670868,positive,2
5,2024-08-07,Bank of Abyssinia,good,0.999816119670868,positive,2
1,2024-08-06,Bank of Abyssinia,bad app,0.9997212290763856,negative,2
1,2024-08-06,Bank of Abyssinia,mean could big financial company like much irresponsible release app ashamed,0.9990673661231996,negative,2
5,2024-08-06,Bank of Abyssinia,review,0.9946893453598022,positive,2
4,2024-08-06,Bank of Abyssinia,goood,0.9943867921829224,negative,2
5,2024-08-06,Bank of Abyssinia,ok,0.9997851252555848,positive,2
1,2024-08-05,Bank of Abyssinia,,0.7481208443641663,positive,2
1,2024-08-04,Bank of Abyssinia,necessary switch developer option every time use mobile banking,0.8661466836929321,negative,2
1,2024-08-03,Bank of Abyssinia,previous version well not work,0.9996610879898072,negative,2
1,2024-08-03,Bank of Abyssinia,not know wrong boa bank general go backwards since last year app disaster use every possible way stable log slow perform transaction could not take screenshot can not even find picture even use save screenshot option time fail perform transaction simply bad,0.9995276927947998,negative,2
5,2024-08-03,Bank of Abyssinia,ok,0.9997851252555848,positive,2
5,2024-08-03,Bank of Abyssinia,nice,0.9998552799224854,positive,2
1,2024-08-03,Bank of Abyssinia,take note cbe mobile banking app good banking app currently take note improve ur app sometimes u learn best,0.9585869908332824,positive,2
5,2024-08-03,Bank of Abyssinia,great,0.9998630285263062,positive,2
1,2024-08-01,Bank of Abyssinia,useless app,0.9997797608375548,negative,2
2,2024-08-01,Bank of Abyssinia,work much need improve good anymore,0.9628519415855408,negative,2
1,2024-07-31,Bank of Abyssinia,poor network,0.9997891783714294,negative,2
1,2024-07-31,Bank of Abyssinia,yet completely work app not know work properly sad,0.9975359439849854,negative,2
1,2024-07-31,Bank of Abyssinia,app open sometimes say coonection issue not open bug use smooth work please improve,0.6787382960319519,negative,2
1,2024-07-31,Bank of Abyssinia,work totally useless app,0.9997528195381165,negative,2
1,2024-07-30,Bank of Abyssinia,app become troubling every day not work love bank hate app,0.9982860684394836,negative,2
1,2024-07-30,Bank of Abyssinia,disappointing app,0.9997482895851136,negative,2
5,2024-07-29,Bank of Abyssinia,,0.7481208443641663,positive,2
5,2024-07-29,Bank of Abyssinia,ok,0.9997851252555848,positive,2
5,2024-07-28,Bank of Abyssinia,nay,0.996103048324585,negative,2
1,2024-07-28,Bank of Abyssinia,bad app,0.9997212290763856,negative,2
1,2024-07-27,Bank of Abyssinia,can not even open display error message,0.9952573180198668,negative,2
1,2024-07-27,Bank of Abyssinia,active,0.9998134970664978,positive,2
5,2024-07-26,Bank of Abyssinia,get good quality,0.9998713731765748,positive,2
1,2024-07-26,Bank of Abyssinia,,0.7481208443641663,positive,2
1,2024-07-26,Bank of Abyssinia,uselss app not download,0.998689830303192,negative,2
1,2024-07-25,Bank of Abyssinia,app fake try work say please try later unable make transaction purpose app work delete,0.9994000196456908,negative,2
1,2024-07-25,Bank of Abyssinia,app not work new version new app still compatible samsung s8 vfunny,0.9955536723136902,negative,2
1,2024-07-24,Bank of Abyssinia,corrupted poor app,0.9997506737709044,negative,2
1,2024-07-24,Bank of Abyssinia,good,0.999816119670868,positive,2
3,2024-07-24,Bank of Abyssinia,try use application say developer setting setting play still not work,0.9997130036354064,negative,2
5,2024-07-23,Bank of Abyssinia,nice,0.9998552799224854,positive,2
1,2024-07-23,Bank of Abyssinia,fix apollo guy good,0.9994099140167236,positive,2
1,2024-07-23,Bank of Abyssinia,always slow not work weekend rush merchant app,0.9968895316123962,negative,2
1,2024-07-23,Bank of Abyssinia,difficult use user appone dawenload user can not operate well one help,0.9992132186889648,negative,2
1,2024-07-23,Bank of Abyssinia,poor application turn,0.9998030066490172,negative,2
5,2024-07-23,Bank of Abyssinia,okay,0.9997709393501282,positive,2
5,2024-07-23,Bank of Abyssinia,allow,0.9985491633415222,positive,2
1,2024-07-23,Bank of Abyssinia,usually crash reason give problem internet connection although internet fine,0.9911579489707948,negative,2
1,2024-07-22,Bank of Abyssinia,want international mobile banking,0.94110506772995,positive,2
2,2024-07-22,Bank of Abyssinia,screenshot not work please modify,0.999354898929596,negative,2
1,2024-07-21,Bank of Abyssinia,naziriet measho 89160437,0.9862651228904724,negative,2
3,2024-07-21,Bank of Abyssinia,ahmed mohammed husen,0.9124149680137634,positive,2
1,2024-07-19,Bank of Abyssinia,work one apollo u make well pls gonne stop use bank mobile banking,0.9959237575531006,negative,2
5,2024-07-19,Bank of Abyssinia,experiance,0.5539526343345642,positive,2
1,2024-07-19,Bank of Abyssinia,app work android 91 show error notification forcefully close app must fix asap,0.9987861514091492,negative,2
5,2024-07-19,Bank of Abyssinia,wow,0.999592125415802,positive,2
1,2024-07-18,Bank of Abyssinia,crash frequently stable overall need improvement huge bank need well app current one,0.9685265421867372,negative,2
3,2024-07-18,Bank of Abyssinia,,0.7481208443641663,positive,2
1,2024-07-18,Bank of Abyssinia,previous application much well one,0.9997925162315368,positive,2
1,2024-07-18,Bank of Abyssinia,bad app wise invest money make like cbe app even incon image app well ui please invest hire professional developer company improve,0.9982313513755798,negative,2
5,2024-07-16,Bank of Abyssinia,mal,0.9996137022972108,negative,2
1,2024-07-16,Bank of Abyssinia,work,0.9994449019432068,positive,2
5,2024-07-16,Bank of Abyssinia,excellent,0.9998434782028198,positive,2
1,2024-07-16,Bank of Abyssinia,poor mobile banking survice ever error report frequently,0.9993817806243896,negative,2
5,2024-07-16,Bank of Abyssinia,wow,0.999592125415802,positive,2
1,2024-07-15,Bank of Abyssinia,,0.7481208443641663,positive,2
1,2024-07-15,Bank of Abyssinia,,0.7481208443641663,positive,2
1,2024-07-15,Bank of Abyssinia,bad banking app,0.9997610449790956,negative,2
1,2024-07-15,Bank of Abyssinia,app constantly crash freeze send boa customer account,0.9979956150054932,negative,2
5,2024-07-15,Bank of Abyssinia,work app,0.9781266450881958,positive,2
5,2024-07-15,Bank of Abyssinia,ok stop sundenly,0.9962334036827089,negative,2
3,2024-07-14,Bank of Abyssinia,,0.7481208443641663,positive,2
5,2024-07-14,Bank of Abyssinia,experience,0.980140745639801,positive,2
2,2024-07-13,Bank of Abyssinia,poor app always cresh compatible,0.99956876039505,negative,2
1,2024-07-13,Bank of Abyssinia,functional keep say error unable activate,0.999415159225464,negative,2
5,2024-07-13,Bank of Abyssinia,boa,0.74105304479599,negative,2
1,2024-07-13,Bank of Abyssinia,can not believe abyssinia develop kind trash app lot issue,0.9938446283340454,negative,2
5,2024-07-12,Bank of Abyssinia,boa,0.74105304479599,negative,2
5,2024-07-12,Bank of Abyssinia,new app good,0.9998195767402648,positive,2
5,2024-07-12,Bank of Abyssinia,good sometimes not work probably,0.5269830822944641,positive,2
1,2024-07-12,Bank of Abyssinia,not work,0.9997414946556092,negative,2
1,2024-07-12,Bank of Abyssinia,,0.7481208443641663,positive,2
1,2024-07-11,Bank of Abyssinia,stupid app see would turn developer mode can not make app secure clearly indicate app poor implementation unskilled developer lot people need developer option different reason please sake bank fix thing even secure international banking app not require mention lag crash,0.9994189739227296,negative,2
1,2024-07-11,Bank of Abyssinia,bad mobile banking app,0.9997250437736512,negative,2
3,2024-07-11,Bank of Abyssinia,fast,0.9989494681358336,positive,2
5,2024-07-11,Bank of Abyssinia,ok,0.9997851252555848,positive,2
1,2024-07-11,Bank of Abyssinia,useless,0.9997991919517516,negative,2
1,2024-07-11,Bank of Abyssinia,app keep crash stop respond use try open app go bank person banking activity short bad mobile banking system ethiopia,0.9983528852462769,negative,2
5,2024-07-10,Bank of Abyssinia,,0.7481208443641663,positive,2
1,2024-07-10,Bank of Abyssinia,late,0.9938137531280518,negative,2
5,2024-07-10,Bank of Abyssinia,work,0.9994449019432068,positive,2
5,2024-07-09,Bank of Abyssinia,pretty good banking app still lack thing ui speed app overall good application thank 55,0.9863110184669496,negative,2
2,2024-07-09,Bank of Abyssinia,update not work well,0.99973064661026,negative,2
1,2024-07-08,Bank of Abyssinia,error occur try 5 day tele birr user find,0.9981546998023988,negative,2
1,2024-07-08,Bank of Abyssinia,good slow,0.9998106360435486,positive,2
5,2024-07-06,Bank of Abyssinia,good app,0.9998493194580078,positive,2
1,2024-07-06,Bank of Abyssinia,bad app not work,0.9995644688606262,negative,2
1,2024-07-05,Bank of Abyssinia,never go use appit trash appno one care app bank rate 05,0.9957707524299622,negative,2
1,2024-07-05,Bank of Abyssinia,usually crash unable process also request developer option,0.9953879714012146,negative,2
5,2024-07-05,Bank of Abyssinia,miliyone,0.7075759768486023,negative,2
5,2024-07-05,Bank of Abyssinia,workneh girmamo,0.9400009512901306,positive,2
5,2024-07-05,Bank of Abyssinia,,0.7481208443641663,positive,2
